1.7011,0.28097,8.2656
1.7118,0.1869,8.3438
1.6071,-0.0080011,8.4219
1.5142,-0.066464,8.5
1.5229,-0.11205,8.5781
1.4598,-0.25232,8.6563
1.5008,-0.24061,8.7344
1.7685,-0.4066,8.8125
1.9263,-0.34496,8.8906
1.5549,-0.070736,8.9688
1.4939,-0.028966,9.0469
1.3951,0.10753,9.125
1.6553,0.37195,9.2031
1.9792,0.4171,9.2813
1.6609,0.15361,9.3594
1.6296,0.15195,9.4375
1.4742,0.13941,9.5156
1.3527,-0.16947,9.5938
1.745,-0.58646,9.6719
2.3562,-0.80149,9.75
2.064,-0.63225,9.8281
3.0985,-1.0751,9.9063
2.2828,-0.90165,9.9844
1.5061,-0.46363,10.063
1.4,-0.13688,10.141
1.5042,-0.091125,10.219
1.5536,-0.048321,10.297
1.6948,0.12236,10.375
1.5578,0.14046,10.453
1.3754,-0.025231,10.531
1.4877,-0.26618,10.609
1.8151,-0.39401,10.688
1.7163,-0.23877,10.766
1.554,-0.13548,10.844
1.4626,-0.13515,10.922
1.3335,0.13883,11
1.7003,0.49276,11.078
2.2382,0.64733,11.156
1.9718,0.35688,11.234
1.5923,0.14294,11.313
1.5851,0.22628,11.391
1.4171,0.0048026,11.469
1.5883,-0.35521,11.547
2.1265,-0.71576,11.625
2.2889,-0.6646,11.703
2.8463,-0.85507,11.781
3.1107,-1.1447,11.859
2.0297,-0.79954,11.938
1.3981,-0.36407,12.016
1.3654,-0.072898,12.094
1.4258,-0.028557,12.172
1.8094,0.26172,12.25
1.7481,0.35598,12.328
1.5382,0.26102,12.406
1.5073,0.1919,12.484
1.5603,0.15059,12.563
1.658,0.1689,12.641
1.6856,0.31345,12.719
1.6801,0.47493,12.797
1.7217,0.47557,12.875
2.1134,0.7791,12.953
3.6157,1.2877,13.031
5.2279,1.4463,13.109
2.6091,-0.10456,13.188
2.6235,-0.0058355,13.266
4.3369,1.1072,13.344
3.3235,1.2585,13.422
2.0062,0.80763,13.5
1.7898,0.57472,13.578
1.8053,0.43985,13.656
2.0035,0.028608,13.734
1.7747,-0.044525,13.813
1.6331,0.019823,13.891
1.6364,-0.080594,13.969
1.5343,-0.18866,14.047
1.5315,-0.19816,14.125
1.5889,-0.25699,14.203
1.6458,-0.1289,14.281
1.5896,0.20177,14.359
1.4923,0.23633,14.438
1.4987,0.25151,14.516
1.5928,0.22225,14.594
1.5762,-0.010064,14.672
1.4595,-0.057104,14.75
1.5003,0.0076416,14.828
1.4999,0.024997,14.906
1.466,-0.0042424,14.984
1.5211,-0.10907,15.063
1.7372,-0.17626,15.141
1.8803,-0.077386,15.219
1.6713,0.028006,15.297
1.6498,-0.19752,15.375
1.666,-0.4003,15.453
1.6608,-0.32015,15.531
1.6296,-0.0038918,15.609
2.0811,-0.058604,15.688
1.8583,0.057622,15.766
1.7098,0.18365,15.844
1.7407,0.024613,15.922
1.7025,-0.18497,16
1.7678,-0.13544,16.078
2.0109,0.012163,16.156
1.6769,-0.0073123,16.234
1.6647,0.28182,16.313
1.7074,0.37393,16.391
1.599,0.080189,16.469
2.0369,0.22613,16.547
2.1463,0.27863,16.625
1.7085,0.13899,16.703
1.5681,0.047177,16.781
1.5574,0.080903,16.859
1.5299,0.10128,16.938
1.5456,0.13723,17.016
1.5084,0.26232,17.094
1.5607,0.27659,17.172
1.5823,0.38651,17.25
2.1503,0.81388,17.328
3.2958,1.1106,17.406
3.4271,0.64201,17.484
2.0345,-0.11663,17.563
1.9891,-0.19075,17.641
2.9938,0.53519,17.719
2.6965,0.66995,17.797
1.8905,0.3671,17.875
1.6156,0.13587,17.953
1.6016,0.1413,18.031
1.586,0.16132,18.109
1.7071,0.14786,18.188
1.7725,0.20004,18.266
1.5731,0.053755,18.344
1.5757,-0.22433,18.422
1.4901,-0.24869,18.5
1.5432,-0.22481,18.578
1.6255,0.050233,18.656
1.55,0.19017,18.734
1.6676,-0.024363,18.813
1.6221,-0.12161,18.891
1.4549,-0.054667,18.969
1.4053,0.13526,19.047
1.7122,0.40423,19.125
2.3606,0.61045,19.203
2.7739,0.49016,19.281
1.9727,-0.13546,19.359
1.7432,-0.077364,19.438
1.7361,0.013801,19.516
2.0355,-0.092891,19.594
1.658,0.037582,19.672
2.9387,0.60247,19.75
3.0056,0.88458,19.828
2.2639,0.76077,19.906
1.5919,0.45179,19.984
1.289,0.064638,20.063
1.446,-0.33442,20.141
2.0092,-0.68665,20.219
2.6876,-0.84658,20.297
2.2553,-0.44877,20.375
2.2271,-0.44706,20.453
2.6031,-0.78564,20.531
2.2942,-0.67208,20.609
1.8679,-0.44471,20.688
1.5255,-0.16045,20.766
1.5448,0.035833,20.844
1.6108,-0.033459,20.922
1.5376,-0.16659,21
1.5414,-0.24902,21.078
1.6756,-0.099268,21.156
1.6673,0.23806,21.234
1.5777,0.36157,21.313
1.6425,0.30977,21.391
1.5605,0.091012,21.469
1.8437,0.0034544,21.547
2.0321,0.15333,21.625
1.7572,0.18397,21.703
1.4847,0.074957,21.781
1.3906,-0.12054,21.859
1.6286,-0.35895,21.938
2.0761,-0.48002,22.016
2.0442,-0.23414,22.094
1.5531,0.21088,22.172
1.6186,0.18869,22.25
1.74,0.37559,22.328
2.4362,0.77075,22.406
3.124,0.21266,22.484
3.3993,-0.98253,22.563
2.4562,-0.89296,22.641
1.6572,-0.44145,22.719
1.5028,-0.1773,22.797
1.5386,-0.12114,22.875
1.6583,-0.083325,22.953
1.8331,-0.11588,23.031
1.7825,-0.32942,23.109
1.8082,-0.42914,23.188
1.9698,-0.29613,23.266
2.9376,0.20219,23.344
2.9068,0.7113,23.422
1.9918,0.72295,23.5
1.5066,0.37865,23.578
1.5234,0.26197,23.656
1.5083,0.19885,23.734
1.5947,0.026916,23.813
1.5482,-0.0024793,23.891
1.5616,-0.019319,23.969
1.5698,-0.039493,24.047
1.7229,0.058681,24.125
2.0992,0.15142,24.203
2.0165,0.048744,24.281
1.5383,0.05046,24.359
1.5872,0.3615,24.438
1.6062,0.3341,24.516
1.554,0.052108,24.594
1.6737,-0.19884,24.672
1.5947,-0.31457,24.75
1.6372,-0.19594,24.828
1.6643,0.15713,24.906
1.7826,0.28516,24.984
1.6899,0.38612,25.063
1.6613,0.14908,25.141
1.7882,-0.070182,25.219
1.9752,0.0021007,25.297
1.7007,-0.072284,25.375
1.6491,-0.091865,25.453
1.644,0.11716,25.531
1.5106,0.23058,25.609
1.4826,0.21906,25.688
1.518,0.25437,25.766
1.6347,0.16324,25.844
1.6493,0.088066,25.922
1.9361,0.25745,26
2.4816,0.35757,26.078
2.0868,0.030623,26.156
1.8291,-0.024028,26.234
1.8578,-0.11401,26.313
2.1136,-0.33914,26.391
1.885,0.011479,26.469
1.8216,-0.17948,26.547
1.837,-0.24889,26.625
1.7237,0.015924,26.703
1.9668,-0.054776,26.781
1.7009,0.023281,26.859
1.6553,0.028126,26.938
1.6391,-0.24379,27.016
1.6416,-0.21027,27.094
1.6596,-0.038421,27.172
1.5515,-0.0022279,27.25
1.4682,-0.057077,27.328
1.4655,-0.072412,27.406
1.4473,-0.071191,27.484
1.4774,-0.10257,27.563
1.4835,-0.11138,27.641
1.4905,-0.11627,27.719
1.5082,-0.093805,27.797
1.5751,-0.087838,27.875
1.6549,-0.15826,27.953
1.6278,-0.13943,28.031
1.6663,0.20193,28.109
1.6467,0.42456,28.188
1.6297,0.43801,28.266
1.701,0.37068,28.344
1.6343,0.032026,28.422
1.4811,-0.15665,28.5
1.4445,-0.12004,28.578
1.4588,-0.12466,28.656
1.4988,-0.098735,28.734
1.575,-0.18588,28.813
1.8608,-0.26921,28.891
1.9065,-0.079916,28.969
1.5918,0.29604,29.047
1.6273,0.17294,29.125
1.5281,0.056914,29.203
1.6662,0.065149,29.281
1.6262,0.084059,29.359
1.7997,0.17566,29.438
1.9465,0.18638,29.516
1.8079,0.26492,29.594
1.7383,-0.028095,29.672
2.0179,-0.010398,29.75
1.9292,0.00072248,29.828
1.7417,-0.11728,29.906
1.7184,0.15458,29.984
1.849,0.1885,30.063
1.7509,0.14675,30.141
1.6028,0.18287,30.219
1.6338,0.13031,30.297
1.5949,-0.051611,30.375
1.5063,-0.11659,30.453
1.5368,-0.14496,30.531
1.5425,-0.24674,30.609
1.6286,-0.050347,30.688
1.5163,0.11729,30.766
1.5094,0.13271,30.844
1.5147,0.21994,30.922
1.6368,0.073373,31
1.5292,-0.16576,31.078
1.6818,0.045324,31.156
1.8207,0.27433,31.234
1.5753,0.23843,31.313
1.3802,0.021743,31.391
1.5475,-0.23926,31.469
1.9428,-0.37113,31.547
1.9774,-0.17026,31.625
1.5595,0.23644,31.703
1.5055,0.28131,31.781
1.517,0.36016,31.859
2.1006,0.49318,31.938
2.6331,0.28698,32.016
2.3393,-0.024644,32.094
1.7736,-0.20741,32.172
1.6208,-0.42112,32.25
1.8042,-0.19899,32.328
1.8512,0.061309,32.406
1.6509,0.026581,32.484
1.6526,0.059362,32.563
1.5868,0.19414,32.641
1.5467,0.21754,32.719
1.6432,0.22272,32.797
1.5498,0.04533,32.875
2.0338,0.07141,32.953
2.1036,0.23443,33.031
1.7122,0.16786,33.109
1.5493,0.069613,33.188
1.5389,0.083531,33.266
1.5191,0.099026,33.344
1.5393,0.13373,33.422
1.5149,0.2581,33.5
1.6031,0.23426,33.578
1.626,0.16983,33.656
1.94,0.35483,33.734
2.6003,0.54985,33.813
2.0941,0.23576,33.891
2.0493,-0.2137,33.969
1.8439,-0.094095,34.047
1.6241,0.016444,34.125
1.6457,-0.034347,34.203
1.6292,-0.099849,34.281
1.7376,-0.056962,34.359
1.939,-0.11844,34.438
1.8256,-0.45198,34.516
1.8334,-0.55745,34.594
2.0645,-0.61396,34.672
3.2217,-0.041075,34.75
3.2012,0.84287,34.828
2.0993,0.82755,34.906
1.6471,0.50818,34.984
1.6492,0.46568,35.063
1.7395,0.23551,35.141
1.7316,0.044046,35.219
1.627,0.05505,35.297
1.6746,-0.037685,35.375
1.6134,-0.17865,35.453
1.6176,-0.18746,35.531
1.7565,-0.19022,35.609
1.621,-0.10427,35.688
1.6335,0.19482,35.766
1.5658,0.33625,35.844
1.5963,0.30152,35.922
1.6574,0.0019643,36
1.6575,-0.33571,36.078
1.5994,-0.41603,36.156
1.6677,-0.32428,36.234
1.5954,-0.038134,36.313
1.6259,0.31169,36.391
1.597,0.40757,36.469
1.6076,0.19691,36.547
1.5999,-0.075107,36.625
1.7536,-0.19481,36.703
1.6115,-0.2597,36.781
1.657,-0.20455,36.859
1.7003,0.048071,36.938
1.6125,0.18956,37.016
1.6726,0.19559,37.094
1.6854,0.35917,37.172
1.697,0.4758,37.25
1.7313,0.57016,37.328
2.5345,1.0361,37.406
4.412,1.5757,37.484
6.0757,1.7365,37.563
2.5468,0.47437,37.641
5.3747,1.6331,37.719
3.9057,1.4534,37.797
2.2739,0.93424,37.875
1.7102,0.53921,37.953
1.6833,0.49904,38.031
1.7616,0.25563,38.109
1.7261,0.081193,38.188
1.5941,0.096702,38.266
1.5975,0.065215,38.344
1.5176,-0.065479,38.422
1.4449,-0.090989,38.5
1.442,-0.12365,38.578
1.4734,-0.17415,38.656
1.562,-0.030302,38.734
1.5162,0.021976,38.813
1.5162,0.04313,38.891
1.4975,0.13864,38.969
1.623,-0.093088,39.047
1.6162,-0.27612,39.125
1.5662,-0.27794,39.203
1.6007,0.027018,39.281
1.8091,0.31649,39.359
2.1464,0.6719,39.438
2.0746,0.61294,39.516
1.8413,0.26343,39.594
1.967,-0.081249,39.672
2.2515,-0.46362,39.75
2.2685,-0.41022,39.828
2.0462,-0.34274,39.906
1.6283,-0.14367,39.984
1.6115,-0.18769,40.016
